T2_panel0,T_panel0,T2_panel1,T_panel1,T2_panel2,T_panel2,dT2_panel0,dT_panel0,dT2_panel1,dT_panel1,dT2_panel2,dT_panel2,T2_ld0,T_ld0,T2_ld1,T_ld1,T2_ld2,T_ld2
-.00010360996,-.0056892186,-.00075446983,.015825376,.00056575204,-.0018161047,.00011254205,-.0010049582,.00043470797,-.0065688654,-.00045877259,.00037135353,-.0024588469,.044987313,-.0032063951,.093470596,.00075305451,.051474404
-.000011970618,-.0058389744,-.0011641238,.024102658,.00016470358,.0008949723,-.000091194903,.0054799882,.00050914753,-.0041978159,-.00028208134,-.0019322039,-.0019701833,.038097341,-.0050846916,.17182145,.00067589938,.066314064
-.000030851868,-.008357984,-.00081137248,.014541605,.00040597099,-.0050742105,-.00022192986,.0094586443,.00010703154,.0004810704,-.00038657917,.00145807,-.0032536073,.020162046,-.0067497026,.19087644,.0040499573,-.068633392
.00018095538,-.016704243,-.00014342462,.0023797967,.00013259797,.00020370637,.000010757578,.0031048574,-.00027451504,.0069031576,-.00034193808,.0010057718,-.0040347772,.060307182,-.003622269,.073195904,.0015974643,.022353686
-.000053929914,-.0025472697,-.00057068939,.011312372,-1.4976305e-06,.0050349603,.00010276026,-.0011099126,.00024743707,-.0030803191,-.00022161659,.000074716445,-.0031690074,.10062998,-.0040033977,.15584573,.0029067984,.017082399
-.000033467808,-.0042944797,-.00078079914,.018448632,.00019824834,.0013664386,-.000048990667,.006198206,.000033342942,-.0012372698,-.00031919972,-.0045481753,-.0032448568,.071164742,-.0042225895,.1487602,.00021636003,.025647331
-.00014133925,-.0033531552,-.00081590476,.01909695,.000045302666,.0030177643,-.000064515276,.0050214664,.00046692221,-.004806289,-.00025685012,.00027640976,-.0054848441,.17307994,-.002926524,.23798312,.0025580581,.042277705
.000028622913,-.011885544,-.0010586275,.018067438,.00014434494,.0024085625,-.0001051975,.011755311,-.000017017175,.0025533203,-.00024646227,-.004220821,.0013165828,-.05830783,-.0082635991,.26306871,.0024624921,.033682197
-.000080766396,-.0032057399,-.00034494794,.0065283636,.00020161498,.0040712175,-1.2497389e-06,-.00037594954,-.00028690146,.0052328147,-.00040239256,.00066839776,-.00068903994,.0042858105,-.006064876,.17911536,.00013905218,.056778301
-.00063617586,.0097434036,-.00041087237,.009709294,.00034524707,-.0055682464,.000073276635,.0018417294,-.00011734713,.002132758,-.00032237975,-.0012347304,-.005017126,.16221574,-.0038261428,.16271497,.0037482639,-.011627116
-.00042619495,.0088382289,-.0007807439,.01614538,.00033248489,.00048667722,-9.7997399e-06,.0018550629,.00042032378,-.0052982667,-.00041757012,.0030194502,-.003480681,.081140026,-.0033028615,.12783976,.0041914247,-.029014328
-.00035187352,.0075923102,-.00055478525,.0086693736,-.00011012366,.0051669087,.00030089746,-.007583838,-9.2993459e-06,.0041280757,-.000049982857,-.0045277406,-.0058674305,.16786976,-.0020491339,.084001355,.0020425047,-.0043359147
.00031918904,-.016223388,-.0016850499,.02991523,.000051872044,.0075666867,-.00018956626,.0075004678,.0008793532,-.012830033,-.000092087073,-.0066840462,-.00043954462,-.011732939,-.00073252502,.13318835,.0015305674,.06515868
-7.1148465e-06,-.0029781759,-.00090630923,.018850986,.00050671992,-.0081571788,-.00014943213,.0032721169,-.000081806182,.0031224748,-.00040154104,.0026414709,-.0024302555,.10079014,-.0026543518,.15924934,.0040567447,-.015262276
.00018860673,-.010817473,-.0010932104,.027035013,.00039221946,.0015261254,-.0001085142,.0053377897,.00044218067,-.0057731457,-.00043386067,-.00084388017,.00038886463,.00023956495,-.003912664,.16092387,.00051445415,.076350734
.000070635644,-.0063735736,-.00056292303,.010048208,.00061143888,-.010811093,-.00024251911,.0082587721,.00018548449,.0014198471,-.00052649266,.0043351026,-.0012651611,.050458692,-.0061435536,.18766762,.0021805114,-.0060383193
-.00019367714,-.00056302833,-.00058774819,.014930664,.00042782651,.0015608541,-.000072140312,.0058524702,-.00018658463,.0030575399,-.00042976593,.00011383,-.003396505,.084512495,-.0059178839,.26683682,.003060316,.050723925
-.00011055741,-.00063339859,-.00024962024,.0098718824,.0002727705,-.0036011513,.0001131142,-.0024476105,-.00036246711,.0082166763,-.00031505703,.0031722598,-.0014795066,-.0047462271,-.00059725321,.051900908,.0035410787,-.066353016
-.00025322477,.0035078514,-.00069019495,.012929549,.00024405614,-.0023751371,-.000025809002,.002533976,-8.2074057e-06,.0046949033,-.00019316396,-.00094503124,-.0022892088,.078077517,-.0018133901,.071125098,.0007675846,.036491219
-.00014841418,-.0025671499,-.00088357541,.018585481,.00023373355,.0012042796,.000077083329,.0047411276,.00031649726,-.0047222134,-.000091317605,-.0061628977,-.004870363,.093107678,-.0032489963,.14401633,-.000073260177,.090636559
-.00046845205,.0087690419,-.00054780603,.015315516,.00037255409,.000013747205,.000050723822,.0028947832,.00019303439,-.0026390976,-.00046309383,.0011308303,-.0023736847,.052179929,-.003849007,.098555058,.0008409,.038386464
