country,ISO_Code,year,,gdp_k,gdp_b,gdp,edu,pop,tem,pre,tem_era,pre_era
Belize,BLZ,1996,BLZ1996,,-0.0116323,6093.3,6.3604,0.4277,25.41979167,1.9717875,24.19950348,1.672372451
Belize,BLZ,1997,BLZ1997,,0.0064787,6083.5,6.5564,0.4435,25.875,2.1192,24.89059315,1.558328716
Belize,BLZ,1998,BLZ1998,,0.0069704,6073.1,6.654,0.4603,26.115625,2.4036875,25.15628065,1.721085803
Belize,BLZ,1999,BLZ1999,,0.0544962,6365,6.7522,0.4781,25.35104167,2.129625,24.10373211,1.731954163
Belize,BLZ,2000,BLZ2000,,0.0939646,6953.8,6.9476,0.4942,25.540625,2.0758875,24.06641087,1.645391484
Belize,BLZ,2001,BLZ2001,,0.0216031,7082.7,7.0456,0.51,25.88854167,2.113375,24.38573939,1.470411001
Belize,BLZ,2002,BLZ2002,,0.0234846,7240.4,7.1434,0.5244,26.02604167,1.9066625,24.67061247,1.383240869
Belize,BLZ,2003,BLZ2003,,0.063394,7712,7.2412,0.5384,26.11666667,1.9094625,24.90036604,1.368098537
Belize,BLZ,2004,BLZ2004,,0.019852,7867.3,7.339,0.5536,26.03020833,1.9120125,24.66234807,1.389968779
Belize,BLZ,2005,BLZ2005,,0.0036532,7865.1,7.4368,0.5676,25.98020833,2.124,24.96584921,1.549501991
Belize,BLZ,2006,BLZ2006,,0.0202544,8014.1,7.7306,0.5824,25.92604167,2.7172,24.43593099,1.836518532
Belize,BLZ,2007,BLZ2007,,-0.0136389,7894.9,7.9002,0.598,25.86875,2.022,24.75870214,1.642226704
Belize,BLZ,2008,BLZ2008,,0.0127288,7943.2,8.1648,0.6138,25.88958333,2.2768,24.5030022,1.673220531
Belize,BLZ,2009,BLZ2009,,-0.0222015,7808.8,8.4246,0.6297,26.22708334,1.8083,24.92958259,1.36087307
Belize,BLZ,2010,BLZ2010,,0.0129205,7875.4,9.1618,0.6444,25.57395833,2.30335,24.70093645,1.616165302
Belize,BLZ,2011,BLZ2011,,-0.0113848,7855.7,8.7394,0.6604,26.09583333,2.4537125,24.77247513,1.610304413
Belize,BLZ,2012,BLZ2012,,0.0150882,7967.7,8.8354,0.6756,26.15520833,2.0606375,24.56339,1.62718852
Belize,BLZ,2013,BLZ2013,,-0.0170453,7896.7,8.9314,0.6918,26.04166667,2.9662,24.77747745,1.991951158
Belize,BLZ,2014,BLZ2014,,,8043.5,9.0272,0.7061,25.940625,2.2194875,24.58088302,1.751142665
Belize,BLZ,2015,BLZ2015,,,8024.8,9.1232,0.7222,26.47395833,1.8129875,25.06929776,1.664014902
Belize,BLZ,2016,BLZ2016,,,,9.3152,0.7359,26.540625,2.050375,25.00093993,1.584834385
Belize,BLZ,2017,BLZ2017,,,,9.411,0.7517,26.33125,2.0960125,24.9122841,1.70663594
Belize,BLZ,2018,BLZ2018,,,,9.411,0.7654,25.778125,2.3464875,24.70745464,1.56242492
Belize,BLZ,2019,BLZ2019,,,,9.507,0.7801,26.29375,1.505325,25.62067324,1.143710013
Benin,BEN,1990,BEN1990,,0.0524042,8613.9,1.529571429,9.957,27.51353009,0.967169097,26.85478657,1.202728543
Benin,BEN,1991,BEN1991,,0.0057892,8663.9,1.625285714,10.298,27.30814815,1.2002775,26.53497322,1.451457329
Benin,BEN,1992,BEN1992,,-0.007918,8595.6,1.720428571,10.663,27.21907986,0.903705486,26.41721085,1.174861668
Benin,BEN,1993,BEN1993,,0.0194584,8763.3,1.816142857,11.043,27.32923033,1.004165486,26.66452495,1.299307392
Benin,BEN,1994,BEN1994,,-0.0159534,8623.7,1.911714286,11.427,27.25790509,1.042996111,26.39712597,1.370507261
Benin,BEN,1995,BEN1995,,0.0249074,8842.1,2.007428571,11.811,27.48112847,1.163617778,26.7699958,1.358750576
Benin,BEN,1996,BEN1996,,0.010978,8942.2,2.103142857,12.188,27.51703125,1.053514792,26.77751936,1.220994305
Benin,BEN,1997,BEN1997,,0.0262522,9185.2,2.181285714,12.564,27.46662616,1.118185208,26.66026481,1.255804309
Benin,BEN,1998,BEN1998,,0.0101492,9287.1,2.259428571,12.94,28.02376736,1.009753958,27.29426448,1.085524229
Benin,BEN,1999,BEN1999,,0.0228335,9514,2.337857143,13.328,27.49122685,1.200024653,26.60027168,1.460575535
Benin,BEN,2000,BEN2000,,0.0169542,9784.2,2.416142857,13.731,27.73611111,0.960802014,26.76236788,1.135936375
Benin,BEN,2001,BEN2001,,0.0286697,9999.9,2.402142857,14.154,27.87433449,0.833225347,26.78244394,1.094105084
Benin,BEN,2002,BEN2002,,0.0103816,10145.5,2.493142857,14.592,27.89834491,1.060239445,26.77199184,1.295616755
Benin,BEN,2003,BEN2003,,0.0048074,10171.6,2.491428571,15.041,28.0076794,1.210204028,27.03659577,1.210523972
Benin,BEN,2004,BEN2004,,-0.002269,10298.2,2.490428571,15.499,27.81975695,1.11585382,26.91786359,1.148145146
Benin,BEN,2005,BEN2005,,-0.0039871,10142,2.581,15.964,28.13872685,0.986294514,27.12019975,1.056841878
Benin,BEN,2006,BEN2006,,0.0053984,10215.9,2.579714286,16.434,28.05604167,1.015414861,27.10125132,1.228792049
Benin,BEN,2007,BEN2007,,0.0144593,10499.1,2.556857143,16.91,28.01023727,1.205464445,26.9433911,1.119307428
Benin,BEN,2008,BEN2008,,0.0188965,10686.3,2.535285714,17.394,27.74891782,1.235837361,26.84198036,1.197681342
Benin,BEN,2009,BEN2009,,-0.0030581,10617.5,2.515428571,17.889,28.08678241,1.127437222,27.13057977,1.115794571
Benin,BEN,2010,BEN2010,,-0.0034882,10535.6,2.496714286,18.397,28.3631713,1.231838403,27.26129618,1.222889823
Benin,BEN,2011,BEN2011,,0.0067021,10548.4,2.479142857,18.922,28.01606482,1.037824931,26.97471038,1.056147437
Benin,BEN,2012,BEN2012,,0.0252682,10740.7,2.708857143,19.459,27.82588542,1.055722917,26.68208793,1.37650875
Benin,BEN,2013,BEN2013,,0.0277104,11176.3,2.945571429,20.009,27.99960069,0.992783472,27.05483528,1.007386472
Benin,BEN,2014,BEN2014,,,11596.9,3.095285714,20.573,28.17974537,1.099650695,26.95655535,1.335683321
Benin,BEN,2015,BEN2015,,,11888.8,3.344,21.152,28.19070602,0.949554861,27.04645055,1.092901808
Benin,BEN,2016,BEN2016,,,,3.502428571,21.745,28.41000579,0.972917083,27.30629085,1.330305319
Benin,BEN,2017,BEN2017,,,,3.565,22.35,28.23744213,1.029409861,27.34593733,1.156163142
Benin,BEN,2018,BEN2018,,,,3.829,22.97,28.21025463,1.149655,27.08441103,1.333642474
Benin,BEN,2019,BEN2019,,,,3.829,23.602,28.05750579,1.310422639,27.31398254,1.465928254
Bhutan,BTN,1990,BTN1990,,0.09157,2332.9,,,10.61746429,2.142488071,9.816833847,3.683326244
Bhutan,BTN,1991,BTN1991,,-0.002531,2327,,,10.3245754,2.242589714,9.605720489,3.616185612
Bhutan,BTN,1992,BTN1992,,0.0573992,2464.5,,,10.09438294,1.902465548,9.154390553,2.664378032
Bhutan,BTN,1993,BTN1993,,0.0373291,2558.2,,,10.50494643,2.068708524,9.607807987,3.81178967
Bhutan,BTN,1994,BTN1994,,0.0628203,2724,,,10.73722421,1.687265072,9.609933115,2.850447736
Bhutan,BTN,1995,BTN1995,,0.0732164,2931,,,11.01626389,2.046717238,9.684699556,3.579365227
Bhutan,BTN,1996,BTN1996,,0.0473285,3073.1,,,10.73333929,1.887886191,9.788772885,3.658616273
Bhutan,BTN,1997,BTN1997,,0.0357981,3185.1,,,10.04994643,1.904043619,8.705197958,3.43672744
Bhutan,BTN,1998,BTN1998,,0.0335846,3293.9,,,11.16916865,2.219215571,10.16200536,4.022846587
Bhutan,BTN,1999,BTN1999,,0.0493481,3460.4,,,11.37461111,2.242187286,10.42325604,3.244504752
Bhutan,BTN,2000,BTN2000,,0.0387256,3596.7,,,10.50825198,2.216589095,9.434991995,3.529130366
Bhutan,BTN,2001,BTN2001,,0.0499627,3780.5,,,11.17828373,2.267644762,9.898767871,2.734657486
Bhutan,BTN,2002,BTN2002,,0.0721118,4062.7,,,10.87509722,1.967461643,9.656868018,3.489972768
Bhutan,BTN,2003,BTN2003,,0.044331,4246,,,10.92301786,2.074080595,9.609245782,3.489819159
Bhutan,BTN,2004,BTN2004,,0.0292795,4370.4,,,10.95844841,2.051014691,9.50595235,4.027405642
Bhutan,BTN,2005,BTN2005,,0.0430699,4560,1.969857143,1.29787,11.18759524,1.75131131,9.776273481,2.913907811
Bhutan,BTN,2006,BTN2006,,0.0432227,4757.2,1.969857143,1.31443,11.64173413,1.835790548,10.28078927,2.615829156
Bhutan,BTN,2007,BTN2007,,0.1443679,5490.2,1.969857143,1.32989,11.50564683,2.064304333,10.12810687,3.537482936
Bhutan,BTN,2008,BTN2008,,0.0279244,5640.1,1.969857143,1.34364,11.11433532,2.256014452,9.912398581,3.605250599
Bhutan,BTN,2009,BTN2009,,0.0467177,5906.5,1.969857143,1.35638,11.86940873,1.545189595,10.4972514,3.432471656
Bhutan,BTN,2010,BTN2010,,0.0934799,6485.6,1.969857143,1.37144,11.77183929,2.131559881,10.53015084,4.191575424
Bhutan,BTN,2011,BTN2011,,0.0648108,6882.7,1.969857143,1.38629,11.05300397,1.905078071,9.735254328,3.247036743
Bhutan,BTN,2012,BTN2012,,0.0283174,7120.3,2.141285714,1.40365,10.74173413,1.798098857,9.612172778,3.64944789
Bhutan,BTN,2013,BTN2013,,0.0324048,7167.5,2.398238095,1.42001,10.84599405,2.023476738,9.820468616,2.936520311
Bhutan,BTN,2014,BTN2014,,,7456.3,2.655190476,1.43778,11.1597619,1.834367524,9.96457669,3.302240035
Bhutan,BTN,2015,BTN2015,,,7601.4,2.912238095,1.45584,10.90432143,1.870205191,9.798656094,3.384944129
Bhutan,BTN,2016,BTN2016,,,,3.254714286,1.4737,11.3173254,1.934336381,10.47312257,3.540045317
Bhutan,BTN,2017,BTN2017,,,,3.511761905,1.49147,11.26432143,2.075344571,10.3055551,3.517919052
Bhutan,BTN,2018,BTN2018,,,,3.511761905,1.50823,10.87157143,1.606872238,9.867028698,3.330815159
Bhutan,BTN,2019,BTN2019,,,,3.511761905,1.52609,11.10752183,1.834373405,9.925093027,3.561133993
Bolivia,BOL,1990,BOL1990,0.017993715,0.0217266,35041.8,6.184,13.7284,18.27697037,0.998031689,16.86380683,1.543463695
Bolivia,BOL,1991,BOL1991,0.041061772,0.0276615,35553.8,6.2808,14.0225,18.58107159,1.009359279,17.0911355,1.568076425
Bolivia,BOL,1992,BOL1992,0.01901865,-0.0073289,34893.7,6.4741,14.3226,18.33401571,0.999864717,16.61066673,1.609038914
Bolivia,BOL,1993,BOL1993,-0.022071044,0.018297,35584,6.5705,14.6268,18.56643269,0.984665191,16.77832366,1.510251335
Bolivia,BOL,1994,BOL1994,0.011713399,0.0224352,36481.2,6.7638,14.9329,18.98219928,0.967772411,17.30613343,1.475457665
Bolivia,BOL,1995,BOL1995,0.088098791,0.0229921,37174.6,6.8605,15.2451,18.59270209,0.727730143,17.47567468,1.179033184
Bolivia,BOL,1996,BOL1996,0.057957967,0.0204647,37802.4,6.9571,15.5583,18.09282372,0.928411073,16.97616047,1.460470547
Bolivia,BOL,1997,BOL1997,0.073838287,0.0266157,39772,6.9571,15.8755,18.65118029,1.014796921,17.46893173,1.474819524
Bolivia,BOL,1998,BOL1998,0.05635537,0.0277786,41796.3,7.0536,16.1936,18.72351076,0.962624688,17.55988243,1.437717676
Bolivia,BOL,1999,BOL1999,-0.005797757,-0.0166477,41587,7.1997,16.514,17.96828127,1.051680684,16.91611402,1.369826522
Bolivia,BOL,2000,BOL2000,-0.027699524,0.0042108,42011.9,7.2486,16.8364,18.16657848,1.103071199,16.90948003,1.397387073
Bolivia,BOL,2001,BOL2001,-0.043829918,-0.0035536,42358.2,7.1982,17.1597,18.12726523,1.101931782,17.13327232,1.435852874
Bolivia,BOL,2002,BOL2002,-0.057988114,0.0046471,42584.2,7.1461,17.4851,18.30558667,1.022913101,17.55725103,1.301781766
Bolivia,BOL,2003,BOL2003,-0.008036772,0.00733,42674.6,7.0916,17.8115,18.05221735,1.015294053,17.4537061,1.359186812
Bolivia,BOL,2004,BOL2004,0.059168339,0.0221179,43921.5,7.0838,18.1394,18.42169151,0.985627539,17.09665596,1.412688182
Bolivia,BOL,2005,BOL2005,0.020206663,0.0252408,46086.6,6.9765,18.4634,18.18759603,0.86987502,17.18583288,1.426117138
Bolivia,BOL,2006,BOL2006,0.146182113,0.0296137,47787.6,7.2678,18.7903,18.40824669,1.020915558,17.4116755,1.494484792
Bolivia,BOL,2007,BOL2007,0.111496978,0.0280583,49603.7,7.0613,19.1173,18.03103137,0.988482812,17.311225,1.479275877
Bolivia,BOL,2008,BOL2008,0.237038294,0.0435088,52251.2,7.5511,19.4423,17.84164837,0.996464784,17.04675066,1.50047231
Bolivia,BOL,2009,BOL2009,0.048548275,0.0169491,52643.1,7.6506,19.7692,18.17975659,1.079849646,17.41866833,1.498979939
Bolivia,BOL,2010,BOL2010,0.11892022,0.0242401,53913.9,7.7499,20.0982,18.34990154,0.948055951,17.76992143,1.255273316
Bolivia,BOL,2011,BOL2011,0.148610592,0.0340547,55819.1,7.9486,20.4272,18.22838531,1.037359219,17.36484063,1.476116805
Bolivia,BOL,2012,BOL2012,0.061096986,0.033962,57758.2,7.9486,20.7551,18.26654095,1.002026847,17.44247212,1.560634941
Bolivia,BOL,2013,BOL2013,0.091022756,0.0490321,60727.8,8.3462,21.0851,18.04308655,1.018876182,17.29651345,1.45238366
Bolivia,BOL,2014,BOL2014,0.052429729,,63061.7,8.4456,21.4131,18.60631953,1.060050525,17.42968211,1.600430417
Bolivia,BOL,2015,BOL2015,,,64564.5,8.6442,21.739,18.83711305,0.952249121,17.75856286,1.486512121
Bolivia,BOL,2016,BOL2016,,,,8.744,22.062,18.53470732,0.82768086,17.69451484,1.344692475
Bolivia,BOL,2017,BOL2017,,,,8.8427,22.3849,18.59664404,0.957460472,17.73151899,1.521094532
Bolivia,BOL,2018,BOL2018,,,,8.9425,22.7059,18.18727057,1.12994211,17.29976397,1.599185325
Bolivia,BOL,2019,BOL2019,,,,8.9425,23.0248,18.48535191,0.89226321,17.757201,1.494681152
Bosnia Herzegovi,BIH,1990,BIH1990,,,32399.5,,,10.07588889,0.836576191,9.769263444,0.982061164
Bosnia Herzegovi,BIH,1991,BIH1991,,,28057.5,,,8.902452381,1.173198286,8.271804758,1.274990618
Bosnia Herzegovi,BIH,1992,BIH1992,,,22983.8,,,10.12780952,0.969725905,9.609092919,1.007894623
Bosnia Herzegovi,BIH,1993,BIH1993,,,19421.8,,,9.569761904,0.995718095,8.922900748,1.082013781
Bosnia Herzegovi,BIH,1994,BIH1994,,,20273.8,,,10.83769048,0.937187429,10.11220423,1.013759981
Bosnia Herzegovi,BIH,1995,BIH1995,,0.2275239,21567.8,,,9.547071429,1.255228381,8.697513678,1.249963268
Bosnia Herzegovi,BIH,1996,BIH1996,,0.6464637,41466.8,,,8.969428571,1.258983714,8.090942517,1.312580646
Bosnia Herzegovi,BIH,1997,BIH1997,,0.2812101,56157.4,,,9.482063491,1.010425619,8.733185012,1.132392522
Bosnia Herzegovi,BIH,1998,BIH1998,,0.1157521,64939.4,,,9.862785714,1.092407714,9.075224115,1.108348384
Bosnia Herzegovi,BIH,1999,BIH1999,,0.0615863,70970.1,,,9.984444447,1.300049809,9.276012308,1.381493911
Bosnia Herzegovi,BIH,2000,BIH2000,,0.0318273,74657.2,6.932666667,7.502,10.97849206,0.854999905,10.46955026,0.946935918
Bosnia Herzegovi,BIH,2001,BIH2001,,0.0313947,77757.2,7.031666667,7.51,10.01180159,1.158491429,9.272807298,1.421792477
Bosnia Herzegovi,BIH,2002,BIH2002,,0.046956,81646.6,7.130833333,7.518,10.67953175,1.187766857,9.928167984,1.339031372
Bosnia Herzegovi,BIH,2003,BIH2003,,0.0396826,84663.9,7.130833333,7.523,10.10406349,0.839169048,9.576676011,0.983954655
Bosnia Herzegovi,BIH,2004,BIH2004,0.1913112,0.0615391,89574.9,7.229666667,7.528,9.68886508,1.257649429,9.147384069,1.389044884
Bosnia Herzegovi,BIH,2005,BIH2005,0.060113589,0.0505657,97171.5,7.329,7.53,9.17718254,1.266345524,8.305491262,1.37861136
Bosnia Herzegovi,BIH,2006,BIH2006,0.080021858,0.0613586,102199.3,7.329,7.531,9.989976191,0.975649524,9.324135038,1.153076452
Bosnia Herzegovi,BIH,2007,BIH2007,0.203878403,0.0678202,107934.6,7.449666667,7.526,10.90365873,1.049155809,10.19350897,1.209506004
Bosnia Herzegovi,BIH,2008,BIH2008,0.166716258,0.0547134,113800.8,7.570333333,7.509,10.86123016,1.043495524,10.17777799,1.203255354
Bosnia Herzegovi,BIH,2009,BIH2009,-0.090900739,-0.0275213,110524.3,7.6905,7.472,10.69323809,1.155707619,9.859733433,1.329144248
Bosnia Herzegovi,BIH,2010,BIH2010,-0.047765096,0.0089282,111374.3,7.1095,7.41,9.873912697,1.470798191,9.118074607,1.565836939
Bosnia Herzegovi,BIH,2011,BIH2011,0.080716451,0.0146356,112390.3,7.227833333,7.321,10.49824603,0.770708286,9.862798915,0.801487465
Bosnia Herzegovi,BIH,2012,BIH2012,-0.086434682,-0.0056156,111373,8.332333333,7.211,10.83830159,0.997246667,10.05851245,1.079544124
Bosnia Herzegovi,BIH,2013,BIH2013,0.043370883,0.0048456,114101.5,8.733666667,7.086,10.6300873,1.263364,9.989836993,1.248233691
Bosnia Herzegovi,BIH,2014,BIH2014,0.029202461,,115516.5,8.9345,6.963,11.15073809,1.481651619,10.52728382,1.573619013
Bosnia Herzegovi,BIH,2015,BIH2015,-0.137682597,,119387.1,9.034833333,6.858,11.05124603,1.020686095,10.2903135,1.116037858
Bosnia Herzegovi,BIH,2016,BIH2016,,,,9.738333333,6.773,10.67126984,1.191267809,10.05049851,1.281540871
Bosnia Herzegovi,BIH,2017,BIH2017,,,,9.838,6.703,10.72139683,0.962827429,9.913307165,1.197073856
Bosnia Herzegovi,BIH,2018,BIH2018,,,,9.838,6.647,11.49177778,1.065897619,10.48417193,1.310477332
Bosnia Herzegovi,BIH,2019,BIH2019,,,,9.838,6.601,11.56115079,1.248981619,10.62485415,1.259835059
Botswa,BWA,1990,BWA1990,,0.0358525,8099.3,5.856818182,2.574,21.5298927,0.319357896,21.78307399,0.391181743
Botswa,BWA,1991,BWA1991,,0.0430208,8456.5,6.176272727,2.65082,21.34896166,0.484016969,21.00543582,0.557418392
Botswa,BWA,1992,BWA1992,,0.0006789,8462.7,6.389363636,2.72735,22.24190973,0.266714462,22.34704431,0.28476581
Botswa,BWA,1993,BWA1993,,-0.00811,8395.4,6.602454545,2.79877,21.75365295,0.328583435,21.68465535,0.461058131
Botswa,BWA,1994,BWA1994,,0.0096942,8480.8,6.921727273,2.86819,21.15069037,0.315861643,21.19658168,0.347781471
Botswa,BWA,1995,BWA1995,,0.0432714,8863.1,7.134818182,2.93841,21.82257306,0.402591047,22.05745765,0.421779077
Botswa,BWA,1996,BWA1996,,0.0332334,9173,7.348090909,3.00983,21.22096549,0.487503035,20.81468702,0.52245806
Botswa,BWA,1997,BWA1997,,0.055024,9704.5,7.561,3.08036,21.39994143,0.489903031,20.90006299,0.512892591
Botswa,BWA,1998,BWA1998,,-0.0135854,9586.6,7.773818182,3.15168,22.04053064,0.45050604,21.80581196,0.452227828
Botswa,BWA,1999,BWA1999,,0.0730962,10327.1,7.880272727,3.22,21.81135449,0.375923236,21.54089417,0.422027721
Botswa,BWA,2000,BWA2000,,0.0021825,10361.3,8.093909091,3.28612,21.06426007,0.54950471,20.07063972,0.742442591
Botswa,BWA,2001,BWA2001,,-0.0133079,10234.3,7.405545455,3.3498,21.50884639,0.49241622,20.79273197,0.615552775
Botswa,BWA,2002,BWA2002,,0.0446568,10708.8,7.615636364,3.4103,21.7062378,0.367857241,21.87841274,0.298654335
Botswa,BWA,2003,BWA2003,,0.032245,11057.1,7.728909091,3.4677,22.01368372,0.362651854,22.33144223,0.326108867
Botswa,BWA,2004,BWA2004,,0.0146914,11199.7,7.841636364,3.5324,22.11044641,0.467809683,21.20474251,0.48336587
Botswa,BWA,2005,BWA2005,,0.0332649,11532.6,8.050272727,3.5971,22.50607929,0.382251856,22.45863256,0.402708908
Botswa,BWA,2006,BWA2006,,0.0659073,12288.4,8.161545455,3.6724,21.54136022,0.462975578,20.3791506,0.610992203
Botswa,BWA,2007,BWA2007,,0.0731607,13066.3,8.272454545,3.7499,21.86886133,0.360814525,21.2735512,0.341536519
Botswa,BWA,2008,BWA2008,,0.028643,13617.8,8.382636364,3.8305,21.99704695,0.424561361,21.02245018,0.478451243
Botswa,BWA,2009,BWA2009,,-0.0909182,12329.2,8.589,3.9048,22.05715635,0.432092517,20.67769405,0.546773382
Botswa,BWA,2010,BWA2010,,0.0734567,13119.6,8.698363636,3.9726,22.12066187,0.492755457,21.37485815,0.516949078
Botswa,BWA,2011,BWA2011,,0.0512162,13634.3,8.709818182,4.0299,21.52860062,0.497833513,20.68678799,0.535009636
Botswa,BWA,2012,BWA2012,,0.0330622,13954,8.898727273,4.0803,21.8315514,0.36042407,21.66507386,0.373360559
Botswa,BWA,2013,BWA2013,,0.0487359,15022.2,9.087909091,4.1267,21.67688612,0.411145282,21.80003406,0.390376303
Botswa,BWA,2014,BWA2014,,,15200.2,9.187545455,4.1785,21.7800864,0.401003768,20.89634138,0.597612863
Botswa,BWA,2015,BWA2015,,,14876.3,9.187545455,4.2428,22.43602707,0.335914951,22.87856943,0.260483577
Botswa,BWA,2016,BWA2016,,,,9.288090909,4.3209,22.4509333,0.412991035,22.64071029,0.435606766
Botswa,BWA,2017,BWA2017,,,,9.288090909,4.4106,21.87680063,0.516195503,21.28493683,0.625202261
Botswa,BWA,2018,BWA2018,,,,9.387454545,4.5084,22.14946535,0.401415798,22.26690455,0.393592967
Botswa,BWA,2019,BWA2019,,,,9.587727273,4.6094,22.80547127,0.416085966,23.10179666,0.348043826
Brazil,BRA,1990,BRA1990,-0.028603006,-0.0612725,120460,3.501321429,298.006,24.4418684,1.380417948,23.99453451,1.339611913
Brazil,BRA,1991,BRA1991,-0.158233325,-0.0015945,123730.4,3.593428571,303.298,24.33876652,1.431901336,23.76598239,1.457710349
Brazil,BRA,1992,BRA1992,-0.031916724,-0.020618,119606.5,3.77775,308.517,24.19282855,1.470671474,23.6618903,1.504835549
Brazil,BRA,1993,BRA1993,0.152404573,0.0301074,118519,3.962035714,313.702,24.41705292,1.322262036,24.01097454,1.344746519
Brazil,BRA,1994,BRA1994,0.152003483,0.036663,129649.6,4.146357143,318.866,24.45371549,1.547641998,23.88599457,1.509538379
Brazil,BRA,1995,BRA1995,0.179727713,0.0279218,136098.5,4.238571429,324.044,24.53289162,1.446001105,23.96350236,1.363771621
Brazil,BRA,1996,BRA1996,0.08224263,0.0059379,139002.5,4.422714286,329.232,24.33484202,1.518633809,23.77880747,1.557839497
Brazil,BRA,1997,BRA1997,0.011866305,0.0179014,140707.9,4.606964286,334.417,24.53475437,1.472584028,24.01609729,1.485259543
Brazil,BRA,1998,BRA1998,-0.028035711,-0.0147874,138793,4.791214286,339.57,24.97741067,1.415883462,24.59801715,1.404713891
Brazil,BRA,1999,BRA1999,-0.418098096,-0.012289,135923.5,4.975607143,344.642,24.42488782,1.450322934,23.7433287,1.447799342
Brazil,BRA,2000,BRA2000,0.099846769,0.0277349,140876.2,5.16,349.579,24.31876209,1.640379435,23.57334111,1.555301328
Brazil,BRA,2001,BRA2001,-0.169334076,-0.000954,142291.1,5.372285714,354.395,24.65716312,1.428271171,24.00537707,1.375380518
Brazil,BRA,2002,BRA2002,-0.024964509,0.0126,145945.9,5.584928571,359.076,24.85441016,1.478399077,24.28816607,1.40590874
Brazil,BRA,2003,BRA2003,0.091554871,-0.0016629,146526.9,5.797428571,363.618,24.6889078,1.414982092,24.16187736,1.339597101
Brazil,BRA,2004,BRA2004,0.169447881,0.0432231,154555.1,5.822214286,368.012,24.47642006,1.55150497,23.87572296,1.507286428
Brazil,BRA,2005,BRA2005,0.270357962,0.0195553,158313.9,5.939714286,372.252,24.80830512,1.538325474,24.2543317,1.437553469
Brazil,BRA,2006,BRA2006,0.207417506,0.0281478,163490.8,6.056714286,376.333,24.64588205,1.524909354,24.02071417,1.44119936
Brazil,BRA,2007,BRA2007,0.226279029,0.049317,172133.9,6.172964286,380.257,24.73420551,1.425061466,24.1934825,1.330319006
Brazil,BRA,2008,BRA2008,0.187095554,0.0411358,180225.2,6.384142857,384.059,24.43218499,1.598293754,23.82185319,1.556529416
Brazil,BRA,2009,BRA2009,-0.018649401,-0.0122449,178067.9,6.499678571,387.772,24.6503037,1.682673435,24.03164821,1.640053206
Brazil,BRA,2010,BRA2010,0.414584266,0.0637872,185239,6.614857143,391.424,24.87151968,1.495308014,24.34257033,1.381699779
Brazil,BRA,2011,BRA2011,0.166100325,0.0181607,190654.8,6.806535714,395.029,24.46403979,1.599236837,23.75710295,1.579067445
Brazil,BRA,2012,BRA2012,-0.061066027,0.0015648,192497.8,6.99825,398.571,24.80049485,1.284779505,24.2920565,1.237911395
Brazil,BRA,2013,BRA2013,-0.033574246,0.0160641,196496.4,7.094214286,402.067,24.68936423,1.498252234,24.12595029,1.469600878
Brazil,BRA,2014,BRA2014,,,194963.8,7.094214286,405.522,24.86220004,1.411272836,24.20436307,1.368820134
Brazil,BRA,2015,BRA2015,,,185866.8,7.285928571,408.943,25.17575073,1.33190598,24.74211595,1.305720104
Brazil,BRA,2016,BRA2016,,,,7.381892857,412.322,25.08569348,1.30729095,24.59345891,1.357824022
Brazil,BRA,2017,BRA2017,,,,7.477821429,415.664,25.00923542,1.351118351,24.43388967,1.394658718
Brazil,BRA,2018,BRA2018,,,,7.477821429,418.934,24.8661318,1.451554459,24.24693359,1.429699919
Brazil,BRA,2019,BRA2019,,,,7.669392857,422.095,25.21011356,1.370359445,24.77275115,1.315771794
Brunei Darussalam,BRN,1990,BRN1990,,-0.0175321,77073.3,7.5,0.259,26.86388889,2.620033333,25.59503708,2.61104694
Brunei Darussalam,BRN,1991,BRN1991,,0.0025686,77264.9,7.6,0.266,26.88888889,2.648,25.36829462,3.103942364
Brunei Darussalam,BRN,1992,BRN1992,,0.0181311,78672.8,7.7,0.274,26.76388889,2.521533333,25.36158868,2.708133698
Brunei Darussalam,BRN,1993,BRN1993,,-0.0249418,76732.2,7.8,0.282,26.70555556,2.704933333,25.24921083,2.849757254
Brunei Darussalam,BRN,1994,BRN1994,,0.0037448,77023.8,8,0.289,26.775,2.8386,25.40105972,2.660998911
Brunei Darussalam,BRN,1995,BRN1995,,0.0175982,78403.9,8.1,0.297,26.79722222,3.371966667,25.46367069,2.998274952
Brunei Darussalam,BRN,1996,BRN1996,,0.0032446,78676.7,8.1,0.305,26.69722222,3.576733333,25.20374032,3.473247916
Brunei Darussalam,BRN,1997,BRN1997,,-0.0389659,75693,8.2,0.312,27.00277778,2.7982,25.45634072,2.653204739
Brunei Darussalam,BRN,1998,BRN1998,,-0.0289148,73577.3,8.2,0.319,27.36111111,2.8516,26.00132809,3.001596451
Brunei Darussalam,BRN,1999,BRN1999,,0.0073531,74198.2,8.2,0.326,26.87777778,3.933733333,25.19494644,3.24173218
Brunei Darussalam,BRN,2000,BRN2000,,0.005849,74755.9,8.3,0.333,26.93333333,3.712033333,25.34672007,2.974152952
Brunei Darussalam,BRN,2001,BRN2001,,0.0052697,75321.6,8.3,0.34,27.01111111,3.468133333,25.40860225,3.018637359
Brunei Darussalam,BRN,2002,BRN2002,,0.0167121,76800.6,8.4,0.347,27.08611111,2.7857,25.86962475,2.183936059
